CustomerID,Region,ContractType,age_missing,Age_imputed,is_male,MonthlyCharges_clean,charge_invalid,tenure_months,signup_year,signed_up_in_window,call_mean,call_median,call_min,call_max,call_sd,call_cv,call_slope,call_rel_slope,call_halfratio,call_last_minus_first,call_trend_r2,call_declining,data_mean,data_median,data_min,data_max,data_sd,data_cv,data_slope,data_rel_slope,data_halfratio,data_last_minus_first,data_trend_r2,data_declining,sms_mean,sms_median,sms_min,sms_max,sms_sd,sms_cv,sms_slope,sms_rel_slope,sms_halfratio,sms_last_minus_first,sms_trend_r2,sms_declining,comp_mean,comp_median,comp_min,comp_max,comp_sd,comp_cv,comp_slope,comp_rel_slope,comp_halfratio,comp_last_minus_first,comp_trend_r2,comp_declining,n_zero_data_months,n_complaint_months,complaints_total,call_hours,complaints_per_call_hour,data_per_call_min,sms_per_call_min,zero_data_complaint_interaction,Churn,dq_dup_conflict
CUST_32,Urban,Prepaid,0,59.0,0,67.45,0,10.0,2023,1,393.59833333333336,402.75,326.67,430.4,31.666379340801736,0.08045354021858596,-4.268601398601429,-0.010845069801112205,0.9316655445902231,-66.28999999999996,0.21653553439305875,1,10.477500000000001,11.695,3.79,14.72,3.33116877637064,0.31793545944840274,0.3111538461538459,0.02969733678395093,1.2465992326473667,1.9300000000000015,0.10397091462270651,0,31.5,41.0,3.0,47.0,15.601816133600174,0.4952957502730214,-1.1328671328671325,-0.035964035964035954,0.6666666666666667,-23.0,0.06282933088821484,1,0.6666666666666666,0.5,0.0,3.0,0.8498365855987975,1.2747548783981963,-0.027972027972028014,-0.04195804195804202,1.0,0.0,0.012910166756320602,1,0,6,8,78.71966666666667,0.10162644658895066,0.026619777353393263,0.08003082668879864,0,0,0
CUST_33,Urban,Yearly,0,45.0,0,43.48,0,48.0,2019,0,735.2108333333334,736.0699999999999,641.54,820.71,50.107010563781294,0.06815325385862961,-1.5556293706293722,-0.0021158956044980822,0.9769057419876601,-43.960000000000036,0.011486033366706045,1,11.285833333333334,12.085,5.97,14.18,2.5516512899602004,0.226093298970113,-0.14430069930069975,-0.012786003039270449,0.8792915531335148,0.75,0.03811088347227451,1,27.5,28.0,8.0,49.0,13.444329659748751,0.4888847148999546,-1.3636363636363653,-0.049586776859504196,0.6923076923076924,19.0,0.12259524707657488,1,0.4166666666666667,0.0,0.0,2.0,0.6400954789890506,1.5362291495737215,-0.10839160839160841,-0.2601398601398602,0.0,-2.0,0.3417091383193079,1,0,4,5,147.04216666666667,0.03400385150291356,0.015350472030131946,0.037404236653204914,0,0,0
CUST_34,Urban,Monthly,0,33.0,1,32.76,0,20.0,2022,0,698.5191666666666,703.415,605.63,806.67,55.39141215903618,0.07929834255424084,2.0033916083915804,0.0028680553147192294,1.0847220501383554,19.779999999999973,0.015588402734738455,0,10.144166666666665,10.515,6.44,14.94,2.539663554926562,0.25035704147801485,-0.22877622377622417,-0.022552490637597063,0.8429334916864608,-2.389999999999999,0.09669949193808502,1,24.166666666666668,25.0,0.0,49.0,16.53699556213952,0.6842894715368076,-0.16083916083916217,-0.006655413551965331,0.7096774193548387,18.0,0.001127262782925556,1,0.4166666666666667,0.0,0.0,2.0,0.6400954789890506,1.5362291495737215,-0.0034965034965035143,-0.008391608391608433,0.5,0.0,0.0003555766267630679,1,0,4,5,139.70383333333334,0.035789998604190056,0.01452238843362685,0.034596998650717053,0,0,0
CUST_35,Suburban,Prepaid,0,32.0,1,72.47,0,63.0,2018,0,457.33916666666664,483.015,345.62,507.94,50.79952435117435,0.11107626036367835,3.8077272727272544,0.008325828073025135,1.0747335544321732,87.75999999999999,0.06695255714933099,0,10.015833333333331,10.035,4.72,15.54,3.2028514856122956,0.31977883207710756,-0.05961538461538524,-0.0059521142805942515,0.848421052631579,1.0,0.0041285532408503805,1,26.5,29.0,0.0,48.0,15.424547535233138,0.5820583975559674,0.8041958041958032,0.030347011479086913,1.8166666666666669,-19.0,0.03239317600088179,0,0.4166666666666667,0.0,0.0,2.0,0.7592027982620247,1.8220867158288594,0.045454545454545435,0.10909090909090904,,0.0,0.04271631982475356,0,0,3,5,91.46783333333333,0.054664025786843096,0.021900230864402237,0.057943867334053684,0,0,0
CUST_36,Suburban,Prepaid,0,64.0,0,51.38,0,28.0,2021,0,431.31916666666666,477.925,199.12,553.08,129.489006963161,0.30021621335282106,-25.82192307692309,-0.059867321168407206,0.42062315992871463,-254.73000000000002,0.4738775744385551,1,9.163333333333332,9.905000000000001,3.49,14.41,3.09384155307856,0.3376327631588098,-0.6100000000000005,-0.06656966169516194,0.4213740458015267,-5.0,0.4632530903679421,1,31.416666666666668,35.0,0.0,48.0,12.977277149780775,0.41306982970124484,0.6118881118881102,0.019476544675483612,1.3658536585365855,18.0,0.026493031936106446,0,0.75,1.0,0.0,2.0,0.7216878364870323,0.9622504486493764,-0.017482517482517525,-0.023310023310023367,1.0,0.0,0.006993006993006994,1,0,7,9,86.26383333333334,0.1043310927909147,0.02124490178386848,0.07283855922624971,0,0,0
CUST_37,Rural,Monthly,0,68.0,0,47.48,0,66.0,2018,0,664.8433333333334,662.915,587.16,777.35,47.359409190665474,0.07123393860809134,0.7838461538461333,0.0011789937787540924,0.9914365947992101,57.270000000000095,0.003264404012308907,0,9.874166666666666,9.99,4.45,16.44,3.607691917586952,0.36536672302340645,0.39227272727272666,0.03972717298736366,1.212890625,5.47,0.14088739343859666,0,24.833333333333332,22.5,4.0,47.0,10.390968300510892,0.418428253711848,1.4475524475524466,0.058290702586004564,1.631578947368421,14.0,0.2312657756444739,0,0.25,0.0,0.0,1.0,0.4330127018922193,1.7320508075688772,-0.01048951048951051,-0.04195804195804204,1.0,-1.0,0.006993006993006991,1,0,3,3,132.96866666666668,0.022561706266639257,0.014851869864078252,0.037352158152547214,0,0,0
CUST_38,Rural,Prepaid,1,43.0,1,52.62,0,23.0,2022,0,421.5858333333333,412.68,365.11,539.85,52.91404278927812,0.12551190909548618,-1.6880769230769432,-0.004004112068306241,0.9928534274147952,-84.73000000000002,0.01212822844915873,1,9.998333333333333,10.05,7.79,12.15,1.3370728809189458,0.13372957635462035,-0.010559440559441163,-0.0010561200759567758,1.049121665582303,1.0,0.0007432355088878254,1,21.583333333333332,21.0,1.0,49.0,12.526361092600764,0.5803719425143211,0.49300699300699247,0.02284202284202282,1.3333333333333333,16.0,0.0184591244117688,0,0.25,0.0,0.0,1.0,0.4330127018922193,1.7320508075688772,-0.010489510489510507,-0.04195804195804203,0.0,0.0,0.006993006993006991,1,0,3,3,84.31716666666667,0.03557994319069071,0.02371600880010595,0.05119558492438274,0,0,0
CUST_39,Urban,Monthly,0,69.0,0,35.45,0,63.0,2018,0,315.6075,313.105,249.3,405.33,42.69846408732598,0.13528976366951348,-3.3133916083916226,-0.010498456495462315,0.9692310786216328,-19.220000000000027,0.0717589079656937,1,9.383333333333333,9.649999999999999,4.3,15.33,3.0056677941663628,0.32031983596799607,0.10419580419580399,0.011104348582146074,0.9801258694932098,-1.2200000000000006,0.014320998444624722,0,24.0,25.5,3.0,49.0,15.97393710600698,0.6655807127502908,1.279720279720278,0.05332167832167825,1.5357142857142856,0.0,0.07648230280496773,0,0.4166666666666667,0.0,0.0,1.0,0.4930066485916347,1.1832159566199232,-0.08041958041958044,-0.19300699300699306,0.0,-1.0,0.31708291708291714,1,0,5,5,63.1215,0.0792123127618957,0.029731021389964855,0.07604382025141988,0,0,0
CUST_40,Urban,Yearly,0,20.0,1,41.57,0,48.0,2020,0,378.7908333333333,372.61,278.65,507.91,75.08978220085754,0.19823547877352948,-9.599405594405603,-0.025342233099812615,0.7395683571446175,-140.62,0.19475193701626337,1,9.006666666666668,9.129999999999999,5.3,13.56,2.4504806784701563,0.27207409457477677,0.02412587412587372,0.0026786684817772448,0.9190672153635117,-3.95,0.0011550966958350248,0,29.416666666666668,33.5,6.0,48.0,14.285530752789303,0.48562710774354567,-0.4230769230769243,-0.014382218348224054,1.0,-27.0,0.010452031379652437,1,0.4166666666666667,0.0,0.0,2.0,0.6400954789890506,1.5362291495737215,0.017482517482517456,0.04195804195804189,0.0,0.0,0.00888941566907669,0,0,4,5,75.75816666666667,0.06599948520401541,0.02377741453616662,0.0776593942567248,0,0,0
CUST_41,Suburban,Monthly,0,54.0,1,71.55,0,45.0,2020,0,592.3441666666666,591.98,491.39,656.38,43.90374480199713,0.07411864127751822,-1.6110839160839483,-0.0027198443181269028,0.9782830892263457,-84.77999999999997,0.016046783188663413,1,10.7975,10.505,6.97,16.14,2.502082882320248,0.23172798169208134,0.1322727272727269,0.012250310467490337,1.1944552909019914,0.620000000000001,0.033303664609278166,0,26.416666666666668,25.5,9.0,48.0,12.559580230069615,0.4754415229048435,0.2552447552447549,0.009662262028192613,1.2121212121212122,-6.0,0.004921734659793212,0,0.5833333333333334,0.5,0.0,2.0,0.6400954789890506,1.097306535409801,-0.0034965034965035217,-0.0059940059940060365,2.0,0.0,0.000355576626763067,1,0,6,7,118.46883333333334,0.05908727049167643,0.018228422946682178,0.04459682082347959,0,0,0
CUST_42,Suburban,Yearly,0,68.0,1,77.89,0,35.0,2021,0,404.10166666666663,405.87,328.8,472.99,53.273376689382935,0.13183161833709242,-3.679580419580435,-0.009105580904756893,0.9614047230599364,-103.0,0.05685006159945084,1,9.024166666666664,8.76,4.75,13.79,2.2664416248579817,0.25115245635142475,-0.14562937062937098,-0.016137708445400797,0.8193349331504971,-1.1799999999999997,0.04919983668940502,1,20.833333333333332,17.5,7.0,43.0,11.021443744910293,0.5290292997556941,0.29370629370629275,0.014097902097902053,1.4186046511627906,7.0,0.00846260988040087,0,0.3333333333333333,0.0,0.0,1.0,0.4714045207910317,1.4142135623730951,-0.048951048951048945,-0.14685314685314685,0.0,0.0,0.12849650349650346,1,0,4,4,80.82033333333332,0.049492495700339444,0.02233142649745732,0.05155468302118692,0,0,0
CUST_43,Suburban,Prepaid,0,24.0,0,33.3,0,20.0,2022,0,395.3766666666666,399.68,241.76,533.64,63.884720699779926,0.16157939020119194,7.708741258741233,0.019497208380383012,1.2190907391638455,52.78000000000003,0.17351128595376755,0,11.104999999999999,9.74,6.44,17.98,3.47685082605893,0.3130887731705475,0.20258741258741186,0.018242900728267616,1.1315525876460768,2.870000000000001,0.04045829637318513,0,26.916666666666668,27.5,6.0,48.0,14.453709635322769,0.5369799245321152,-0.19230769230769376,-0.007144558228149613,0.8780487804878049,-19.0,0.0021095481987015424,1,0.6666666666666666,0.0,0.0,3.0,1.0274023338281628,1.5411035007422442,0.07692307692307686,0.1153846153846153,1.6666666666666667,2.0,0.06680161943319839,0,0,4,8,79.07533333333332,0.10116934905954661,0.028087140532656624,0.06807854113798657,0,0,0
CUST_44,Rural,Monthly,0,38.0,0,44.16,0,50.0,2019,0,355.11999999999995,345.685,296.66,459.71,47.949226444924705,0.135022602063879,-5.548461538461559,-0.015624187706864046,0.9189204719583205,-93.12,0.15956467089971332,1,10.135,9.95,1.5,15.68,3.978790645409733,0.3925792447370235,-0.34440559440559526,-0.03398180507208636,0.9394257703081231,2.8,0.08928798245019345,1,26.5,29.0,11.0,41.0,11.221259584675273,0.42344375791227445,-1.818181818181818,-0.06861063464837049,0.5145631067961165,-23.0,0.312857228806931,1,0.6666666666666666,0.0,0.0,3.0,0.9428090415820634,1.4142135623730951,0.1608391608391608,0.24125874125874122,6.0,1.0,0.3468094405594406,0,0,5,8,71.02399999999999,0.11263798152737105,0.028539648569497634,0.07462266276188331,0,0,0
CUST_45,Suburban,Yearly,0,26.0,0,50.07,0,11.0,2023,1,492.0174999999999,488.84000000000003,430.18,559.25,43.87075318953012,0.08916502601946094,6.537657342657322,0.013287448805494364,1.127940402157362,20.079999999999927,0.26463599704384594,0,10.071666666666667,9.57,5.74,13.41,2.4764148593391124,0.24587935058803034,-0.03986013986014008,-0.003957650821791171,0.8870803662258392,-3.58,0.0030873482858696758,1,22.583333333333332,20.5,0.0,47.0,15.913612272377241,0.7046617980388447,-0.14335664335664322,-0.00634789564678863,1.0158730158730158,23.0,0.0009670588275902657,1,0.25,0.0,0.0,1.0,0.4330127018922193,1.7320508075688772,-0.09440559440559441,-0.37762237762237766,0.0,-1.0,0.5664335664335666,1,0,3,3,98.40349999999998,0.03048672049266541,0.020470139104130786,0.045899451408401806,0,0,0
CUST_46,Rural,Monthly,0,56.0,1,53.01,0,65.0,2018,0,467.97499999999997,463.96500000000003,432.4,501.68,22.249149983763427,0.04754345848338785,3.592657342657325,0.007677028351209627,1.0756558968860364,46.69,0.3107130820953876,0,10.455833333333333,10.43,6.54,14.6,2.853072783080648,0.2728689997367321,0.08136363636363576,0.00778165008658348,1.1690140845070423,1.7699999999999996,0.009691472997658528,0,23.666666666666668,28.0,4.0,45.0,13.701175943043074,0.578922927170834,0.30769230769230654,0.013001083423618586,1.3829787234042554,1.0,0.006009971088396653,0,0.3333333333333333,0.0,0.0,2.0,0.6236095644623236,1.8708286933869709,0.08391608391608388,0.25174825174825166,3.0,2.0,0.21578421578421575,0,0,3,4,93.595,0.042737325711843584,0.02234271773777089,0.05057250209234824,0,0,0
CUST_47,Suburban,Monthly,0,35.0,1,35.74,0,69.0,2018,0,539.0450000000001,542.26,448.15,667.98,62.07045828465154,0.1151489361456864,3.9323776223775933,0.007295082270269816,1.037867380179618,-4.090000000000032,0.04782944259709948,0,10.123333333333333,9.024999999999999,4.49,15.86,3.7024368851999205,0.3657329817451354,-0.22531468531468582,-0.0222569659514013,0.8264516129032259,-1.6599999999999993,0.04413249298266077,1,21.416666666666668,17.0,2.0,38.0,10.037084016563552,0.4686576194504382,0.8076923076923065,0.037713259503142714,1.1216216216216217,12.0,0.07716699100169151,0,0.5833333333333334,1.0,0.0,1.0,0.4930066485916347,0.8451542547285166,0.0664335664335664,0.11388611388611383,1.5,1.0,0.2163836163836163,0,0,7,7,107.80900000000001,0.06492964409279373,0.018780126581887102,0.039730758409161876,0,0,0
CUST_48,Suburban,Monthly,1,43.0,1,59.76,0,19.0,2022,0,315.82750000000004,314.125,259.14,379.49,35.78354699322954,0.11330092215918354,-1.1850000000000243,-0.0037520481908637597,0.9448422279577056,43.28000000000003,0.013068469172427214,1,10.775833333333333,10.965,4.85,14.38,2.711529268184694,0.2516305871024386,-0.08157342657342719,-0.007570034172771837,1.0765010667479427,2.16,0.01078508592844207,1,24.5,27.0,0.0,48.0,15.041608956491324,0.6139432227139315,-0.8741258741258746,-0.03567860710717856,0.8059701492537313,-13.0,0.04024520599106235,1,0.6666666666666666,0.5,0.0,2.0,0.7453559924999298,1.1180339887498947,0.020979020979020935,0.0314685314685314,1.3333333333333333,-1.0,0.009440559440559444,0,0,6,8,63.1655,0.1266514157253564,0.03411936368217883,0.07757399213178079,0,0,0
CUST_49,Urban,Yearly,1,43.0,0,60.89,0,49.0,2019,0,440.9341666666666,443.4,332.4,531.75,51.55425434406188,0.11692052519721248,3.7719930069929912,0.008554549164352936,1.0727406594892677,7.480000000000018,0.0637921926133488,0,10.543333333333333,10.61,2.06,17.22,3.963950750899354,0.37596750719880057,0.5317482517482511,0.05043454806338139,1.41672753834916,10.799999999999999,0.21444228821957612,0,19.416666666666668,21.5,0.0,44.0,14.203628253215992,0.7315173349295789,0.3881118881118873,0.01998859509589119,1.2769230769230768,3.0,0.008897542855065835,0,0.3333333333333333,0.0,0.0,1.0,0.4714045207910317,1.4142135623730951,-0.006993006993006996,-0.020979020979020987,1.0,0.0,0.0026223776223776216,1,0,4,4,88.18683333333333,0.04535824508949749,0.023911354869680095,0.04403529627438715,0,0,0
CUST_50,Rural,Prepaid,0,31.0,1,62.75,0,67.0,2018,0,436.0683333333334,443.755,362.99,504.41,42.63464335360258,0.09777055588444297,-2.5200699300699374,-0.005779071162554654,0.9498870213885536,53.97000000000003,0.04163462978310779,1,10.950000000000001,11.879999999999999,4.69,13.51,2.70076532363205,0.2466452350348904,-0.040699300699301215,-0.003716831114091435,0.880952380952381,2.9299999999999997,0.0027061694566173004,1,22.083333333333332,18.5,4.0,44.0,15.429724200026678,0.6987044920766798,-0.3111888111888122,-0.014091568808549988,1.0441176470588236,-34.0,0.004847149466931867,1,0.75,0.0,0.0,3.0,1.0103629710818451,1.3471506281091268,-0.024475524475524542,-0.03263403263403272,0.6666666666666666,0.0,0.006993006993006994,1,0,5,9,87.21366666666668,0.10319483567177926,0.02511074334679962,0.05064191009818797,0,0,0
CUST_51,Suburban,Prepaid,0,67.0,1,61.29,0,19.0,2022,0,485.3708333333334,488.695,385.8,609.56,55.41066976950877,0.1141615152047155,10.363741258741237,0.02135221267328157,1.25990269408971,41.89000000000004,0.416870454476314,0,9.725,9.35,8.14,13.17,1.2956819311338206,0.13323207518085559,-0.2219580419580423,-0.022823449044528772,0.8099345627602618,-2.83,0.34970332092766376,1,29.5,29.0,8.0,48.0,11.672617529928752,0.39568195016707636,-0.6153846153846159,-0.02086049543676664,0.6146788990825688,-13.0,0.03312161844271936,1,0.8333333333333334,1.0,0.0,3.0,0.8975274678557507,1.0770329614269007,-0.06293706293706296,-0.07552447552447554,0.6,0.0,0.05859657583795517,1,0,7,10,97.07416666666668,0.1030140184910163,0.02003622659650267,0.060778270909699623,0,0,0
CUST_52,Urban,Prepaid,0,26.0,0,51.22,0,24.0,2022,0,405.4458333333334,403.565,329.3,461.14,36.529169955514845,0.09009630128689161,0.22905594405593255,0.0005649483241023134,0.9759117190127647,-34.889999999999986,0.00046855256117348275,0,10.740833333333333,11.02,6.83,15.41,2.537526546111828,0.2362504348928694,-0.024230769230769365,-0.002255948721927476,0.9162577690546287,0.1899999999999995,0.001086595759456698,1,25.916666666666668,22.0,9.0,48.0,12.80923061268275,0.4942468403607492,1.0874125874125862,0.04195804195804191,1.5263157894736843,18.0,0.08588106353374902,0,0.25,0.0,0.0,1.0,0.4330127018922193,1.7320508075688772,0.045454545454545456,0.18181818181818182,,1.0,0.13131313131313133,0,0,3,3,81.08916666666667,0.03699631064568839,0.02649141377290431,0.06392140339338383,0,0,0
CUST_53,Rural,Yearly,1,43.0,1,64.86,0,37.0,2020,0,404.875,400.16499999999996,329.4,474.86,42.56923605531739,0.1051416759625005,5.928741258741252,0.01464338686938253,1.1827631191347896,49.85000000000002,0.23114689996004525,0,8.633333333333335,8.705,3.38,13.69,3.094746444469329,0.3584648391277215,-0.14391608391608438,-0.01666981666981672,0.73697270471464,-1.209999999999999,0.025770527723609677,1,22.166666666666668,20.5,2.0,47.0,17.31008055697283,0.780905889788248,-1.4825174825174825,-0.06688048793311951,0.4821428571428571,-34.0,0.08740902186716595,1,0.5,0.0,0.0,2.0,0.7637626158259734,1.5275252316519468,-0.11888111888111891,-0.23776223776223782,0.0,-2.0,0.28871128871128876,1,0,4,6,80.975,0.07409694350108059,0.021323453740866524,0.05474940825357621,0,0,0
CUST_54,Rural,Yearly,0,19.0,1,58.16,0,55.0,2019,0,660.8866666666667,659.96,593.17,724.09,35.102547470075294,0.053114322380148835,0.09433566433563417,0.00014274106150671448,0.9786399169414924,7.100000000000023,8.606554935170892e-05,0,8.845833333333333,9.11,4.95,12.3,2.0011349210441116,0.22622344844587225,0.04653846153846112,0.005261060183339929,1.09519934906428,4.169999999999999,0.006445047087102906,0,34.75,38.0,8.0,47.0,11.321991874224253,0.3258127158050145,0.43006993006992866,0.012376113095537515,1.217948717948718,1.0,0.017194409685877262,0,0.4166666666666667,0.0,0.0,2.0,0.6400954789890506,1.5362291495737215,-0.038461538461538484,-0.09230769230769235,0.6666666666666666,-1.0,0.04302477183833115,1,0,4,5,132.17733333333334,0.03782796848678038,0.013384796182905792,0.052580876196624736,0,0,0
CUST_55,Suburban,Prepaid,0,37.0,0,27.74,0,26.0,2021,0,488.33,480.635,415.17,562.77,47.44940691585793,0.09716668424192233,-1.5237062937063217,-0.003120238964852296,0.9231166350460112,-42.98000000000002,0.01228841125458174,1,10.915833333333333,10.785,6.53,14.99,2.577678084159377,0.23614120932828858,0.029685314685314632,0.0027194730607204795,1.016456180635285,0.33999999999999986,0.0015804499512696432,0,21.833333333333332,23.0,1.0,44.0,14.948987330994104,0.6846864426409514,-1.0489510489510496,-0.04804355949394121,0.6470588235294117,-43.0,0.05867345830055589,1,0.4166666666666667,0.0,0.0,2.0,0.6400954789890506,1.5362291495737215,0.04545454545454545,0.10909090909090907,,0.0,0.06009244992295839,0,0,4,5,97.666,0.05119488870231196,0.02235339490371948,0.04471020280001911,0,0,0
CUST_56,Rural,Prepaid,0,45.0,0,27.85,0,63.0,2018,0,482.3758333333333,474.755,371.21,576.04,60.36087812183393,0.12513246715683435,-4.961433566433588,-0.010285410718337372,0.9701682028476132,-27.129999999999995,0.08051152522317342,1,10.677500000000002,10.265,5.11,15.93,3.0016276834411024,0.2811170857823556,0.020734265734265508,0.0019418652057378136,0.984475374732334,-1.42,0.0005686152035635206,0,24.666666666666668,24.5,1.0,49.0,13.725483193275526,0.5564385078354943,-0.5104895104895115,-0.020695520695520737,1.0273972602739727,-23.0,0.016484400294485814,1,0.25,0.0,0.0,1.0,0.4330127018922193,1.7320508075688772,-0.003496503496503499,-0.013986013986013996,,0.0,0.0007770007770007769,1,0,3,3,96.47516666666665,0.03109608517563242,0.02213522996418768,0.05113578451103998,0,0,0
